Street,Ward,District,Prices,Area,toFace,type,certificate,width,length,floors,Location
 Võ Trường Toản,An Hải Bắc,sơn trà,-0.795320814,-1.705246967,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,-0.454451152,2,"16.08015,108.22958"
 Phan Huy Thực.,Nại Hiên Đông,sơn trà,0.974592877,-1.490812918,Không,Nhà mặt tiền,Giấy tờ hợp lệ,0.56254994,0.602992389,6,"16.09556,108.22842"
 Lê Cảnh Tuân,Nại Hiên Đông,sơn trà,-0.26451249,0.053112235,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.151816478,3,"16.09432,108.23083"
 Đông Du,An Hải Bắc,sơn trà,0.471802797,-1.619473347,Không,Nhà mặt tiền,Giấy tờ hợp lệ,0.183596591,0.109518737,2,"16.07994,108.23045"
 Trần Nhân Tông,Nại Hiên Đông,sơn trà,0.392455779,-0.225652029,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.612205442,0.109518737,1,"16.09665,108.24381"
 Mai Lão Bạng,Thuận Phước,hải châu,0.545297109,0.181772664,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,0.676235945,-0.595443624,4,"16.08414,108.21865"
 Phước Trường 14,Phước Mỹ,sơn trà,0.918259272,0.07455564,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.180014973,4,"16.07743,108.24177"
 Khúc Hạo,Mân Thái,sơn trà,0.392455779,0.331876499,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,1,"16.0935,108.23171"
 Trương Quốc Dụng,Nại Hiên Đông,sơn trà,0.974592877,1.275386314,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.005880084,1.660435931,4,"16.09508,108.22707"
 Tôn Quang Phiệt,An Hải Bắc,sơn trà,0.027266136,0.11744245,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.532496153,2,"16.08849,108.23516"
 Đông Du,An Hải Bắc,sơn trà,-0.822410833,-0.525859697,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,-0.172466208,2,"16.07994,108.23045"
 Cổ Mân 8,Mân Thái,sơn trà,-0.320533693,0.224659474,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.673488625,2,"16.09142,108.24005"
 Phước Trường 5,Phước Mỹ,sơn trà,0.283821838,-0.096991599,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.031473736,2,"16.08128,108.24519"
 Trần Nhân Tông,An Hải Bắc,sơn trà,0.350345877,-0.204208624,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.612205442,0.109518737,1,"16.09665,108.24381"
 An Hải 12,An Hải Bắc,sơn trà,-1.157047995,-1.705246967,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,-0.454451152,1,"16.0858,108.2344"
 Hồ Sĩ Tân,Nại Hiên Đông,sơn trà,-0.399179319,-0.096991599,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.031473736,1,"16.09447,108.22971"
 Nguyễn Xuân Khoát,An Hải Bắc,sơn trà,0.857793518,0.546310548,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.814481098,2,"16.06982,108.23675"
 Nguyễn Chí Diễu,An Hải Bắc,sơn trà,0.471802797,0.224659474,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.391503681,4,"16.0815,108.23326"
 Hưng Hóa 1,Hòa Cường Nam,hải châu,0.123877652,-0.525859697,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.595443624,3,"16.03426,108.21766"
 Nại Hiên Đông 16,Nại Hiên Đông,sơn trà,-0.571793983,0.717857787,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,1.040069053,1,"16.09734,108.2301"
 Đa Mặn 14,Khuê Mỹ,ngũ hành sơn,-0.193443816,-0.075548194,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.250511209,2,"16.03101,108.24588"
 Bàu Năng 7,Hòa Minh,liên chiểu,-0.047004111,0.010225425,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.109518737,4,"16.06946,108.17151"
 Núi Thành,Hòa Thuận Đông,hải châu,-0.193443816,-0.289982243,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,-0.031473736,4,"16.03194,108.22279"
 Võ Văn Kiệt,Phước Mỹ,sơn trà,-0.126190251,-1.640916752,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,-0.031473736,2,"16.063,108.24183"
 Trần Đức,Hòa Khánh Nam,liên chiểu,-1.389501404,-0.525859697,Đông Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,-0.005880084,-0.877428569,2,"16.06021685,108.17160898"
 Lê Phụng Hiểu,An Hải Bắc,sơn trà,0.765206557,0.717857787,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,0.48675927,0.109518737,3,"16.08017,108.23"
 An Hải 12,An Hải Bắc,sơn trà,-1.261989845,-1.705246967,Đông Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,-0.454451152,1,"16.0858,108.2344"
 Nguyễn Phước Nguyên,An Khê,thanh khê,-0.193443816,-0.096991599,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.031473736,4,"16.05452,108.18347"
 Thi Sách,Hòa Thuận Tây,hải châu,-0.440321751,0.11744245,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.250511209,1,"16.0546,108.20547"
 Bàu Cầu 12,Hòa Xuân,cẩm lệ,-1.226260888,0.11744245,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.250511209,3,"16.01256,108.19799"
 Nại Hiên Đông,Nại Hiên Đông,sơn trà,-0.461374598,0.760744597,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,1.096466042,2,"16.08794594,108.2298584"
 K20,Khuê Mỹ,ngũ hành sơn,-1.298502465,0.11744245,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,0.250511209,1,"16.02427,108.24882"
 Cô Giang,Phước Ninh,hải châu,-1.335826877,-0.954727795,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.801682117,-0.877428569,3,"16.062,108.2217"
 Lê Duẩn,Tân Chính,thanh khê,-1.49385654,-0.397199268,Không,Nhà trong hẻm,Giấy tờ hợp lệ,0.752026615,-1.088917277,1,"16.06965,108.2106"
 Lê Đình Dương,Hải Châu II,hải châu,1.207649766,-0.375755863,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.687996112,-0.031473736,3,"16.06251,108.21658"
 Nại Nghĩa 4,Nại Hiên Đông,sơn trà,-1.123514128,-0.418642673,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.195356758,-0.454451152,1,"16.08561,108.23101"
 Ngô Quyền,An Hải Đông,sơn trà,1.246556878,1.618480793,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,2.22440582,1,"16.09631,108.24529"
 Đoàn Khuê,Khuê Mỹ,ngũ hành sơn,0.118571483,0.224659474,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.391503681,3,"16.02914,108.24223"
 Điện Biên Phủ,Chính Gián,thanh khê,1.283409275,-0.225652029,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.172466208,1,"16.06715,108.196"
 An Thượng 33,Mỹ An,ngũ hành sơn,1.633156039,-1.469369513,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,1.130979964,0.250511209,7,"16.05111,108.24577"
 Lê Hữu Khánh,Khuê Mỹ,ngũ hành sơn,1.283409275,0.061022648,Không,Nhà mặt tiền,Giấy tờ hợp lệ,1.509933313,0.532496153,3,"16.02931,108.2398"
 Nguyễn Hữu Thọ,Khuê Trung,cẩm lệ,2.125761497,4.157914132,Tây Nam,Nhà mặt tiền,Không có,5.299466805,1.166962278,3,"16.02728,108.20888"
 Dương Khuê,Mỹ An,ngũ hành sơn,1.076552449,0.546310548,Không,Nhà mặt tiền,Không có,1.694896078,-0.808611767,3,"15.98459,108.23607"
 Lê Hữu Trác,An Hải Tây,sơn trà,0.851500677,2.21889613,Đông,Nhà trong hẻm,Giấy tờ hợp lệ,0.752026615,0.95547357,3,"16.05862,108.23956"
 Bình Than,Thọ Quang,sơn trà,-1.335826877,0.010225425,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.271147428,-0.031473736,2,"16.09449,108.2414"
 Hải Phòng,Chính Gián,thanh khê,-1.859526909,-0.954727795,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,-0.877428569,2,"16.07085,108.20893"
 Điện Biên Phủ,Chính Gián,thanh khê,-1.298502465,-0.525859697,Tây Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,-0.888841387,-0.031473736,3,"16.06715,108.196"
 Hải Phòng,Tân Chính,thanh khê,-0.878105479,-0.826067366,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,-0.31345868,3,"16.07085,108.20893"
 Hà Huy Tập,Hòa Khê,thanh khê,-1.4773885,-0.783180556,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,-0.877428569,2,"16.0704,108.19171"
 Trần Cao Vân,Tam Thuận,thanh khê,-0.691678415,-0.397199268,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,-0.031473736,3,"16.0738,108.20758"
 Trần Cao Vân,Xuân Hà,thanh khê,-1.261989845,-0.804623961,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,-0.778733838,3,"16.0738,108.20758"
 Trần Cao Vân,Tam Thuận,thanh khê,-0.176285929,-1.662360157,Đông,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,0.109518737,3,"16.0738,108.20758"
 Trần Cao Vân,Xuân Hà,thanh khê,-0.48275943,-1.662360157,Tây Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,-0.574310107,-0.031473736,3,"16.0738,108.20758"
  Lê Văn Sĩ,Hòa Minh,liên chiểu,-0.642506179,-0.311425648,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.31345868,2,"16.07942,108.15814"
 Vũ Lăng,Hòa Phát,cẩm lệ,0.027266136,-0.204208624,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,1.509933313,-1.229909749,4,"15.97871,108.21611"
 Phạm Ngọc Thạch,Thuận Phước,hải châu,-0.159361059,-0.440086078,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,-0.031473736,1,"16.08842,108.21714"
 Hà Huy Giáp,Khuê Trung,cẩm lệ,-0.093892632,0.11744245,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.532496153,2,"16.03518,108.21249"
 Đinh Công Tráng,Thuận Phước,hải châu,0.272317687,-0.525859697,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,-0.172466208,3,"16.08876,108.21712"
 Mân Quang 7,Thọ Quang,sơn trà,-0.504484782,-0.204208624,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.172466208,2,"16.09356,108.24299"
 Nguyễn Công Hoan,Hòa An,cẩm lệ,-0.379074077,1.747141222,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.005880084,1.519443459,1,"16.05217,108.17555"
 Nguyễn Văn Linh,Bình Hiên,hải châu,1.804787755,0.460536928,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,1.025969806,5,"16.075243,108.22414398"
 Kỳ Đồng,Xuân Hà,thanh khê,0.490697097,0.331876499,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,1,"16.0714016,108.19120789"
 Nguyễn Đức Trung,Hòa Khê,thanh khê,0.751140341,0.331876499,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,5,"16.06834,108.18779"
 Phú Lộc 18,Hòa Minh,liên chiểu,-0.320533693,-0.096991599,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.031473736,3,"16.07147,108.17238"
 Trần Quý Khoách,Hòa Minh,liên chiểu,-0.159361059,0.11744245,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.250511209,3,"16.07809,108.15858"
 Bắc Sơn,Hòa An,cẩm lệ,0.188171989,0.331876499,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,3,"16.0538,108.17712"
 Dương Thị Xuân Quý,Mỹ An,ngũ hành sơn,0.212882645,0.267546284,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,1.096466042,1,"16.04244,108.24356"
 Trần Cao Vân,Thanh Khê Đông,thanh khê,0.260688898,-0.740293746,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,-0.454451152,2,"16.0738,108.20758"
 Lê Độ,Chính Gián,thanh khê,0.306464744,-1.683803562,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.839577452,0.010824006,3,"16.07062,108.20136"
 Đỗ Bá,Mỹ An,ngũ hành sơn,1.122879687,-0.311425648,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.31345868,3,"16.05193,108.24696"
 Điện Biên Phủ,Thanh Khê Tây,thanh khê,1.122879687,0.331876499,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,3,"16.06715,108.196"
 Hòa Minh 3,Hòa Minh,liên chiểu,-0.339758339,-1.662360157,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,-0.031473736,3,"16.08204,108.16245"
 Trần Xuân Lê,Hòa Khê,thanh khê,-1.170658141,-0.525859697,Tây Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,-0.172466208,2,"16.059,108.18735"
 Phạm Văn Nghị,Thạc Gián,thanh khê,-0.423712953,-0.525859697,Tây Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,-0.172466208,3,"16.05824,108.20964"
 Tôn Đản,Hòa Phát,cẩm lệ,-0.995997861,-0.440086078,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,10.18383782,3,"16.04509,108.18114"
 Hoàng Thúc Trâm,Hòa Cường Bắc,hải châu,-0.339758339,-0.740293746,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,-0.877428569,4,"16.04274,108.21396"
 Nguyễn Phước Nguyên,Hòa Khê,thanh khê,-0.716908071,-0.204208624,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,-0.031473736,3,"16.05452,108.18347"
 Núi Thành,Hòa Thuận Đông,hải châu,-0.359269481,-0.633076722,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.574310107,-0.595443624,3,"16.03194,108.22279"
 Đồng Xoài,Hòa Minh,liên chiểu,-1.49385654,-0.525859697,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,-0.172466208,2,"16.08053655,108.1579089"
 Trần Cao Vân,Xuân Hà,thanh khê,-0.48275943,-0.740293746,Tây Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,-0.877428569,3,"16.0738,108.20758"
 Tôn Đức Thắng,Hòa Minh,liên chiểu,-0.691678415,-0.525859697,Tây,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,-0.172466208,3,"16.07067,108.15084"
 Nguyễn Hoàng,Bình Hiên,hải châu,-0.109934626,-0.525859697,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,-0.172466208,3,"16.05469,108.21202"
 Hà Huy Tập,Hòa Khê,thanh khê,-0.768716182,-0.718850341,Đông Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,-0.454451152,3,"16.0704,108.19171"
 Hùng Vương,Vĩnh Trung,thanh khê,-1.123514128,-0.761737151,Đông Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,-0.595443624,3,"16.06689,108.21214"
 Cù Chính Lan,Hòa Khê,thanh khê,-0.822410833,-0.354312458,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,0.109518737,2,"16.0714016,108.19120789"
 Hoàng Diệu,Bình Thuận,hải châu,-0.339758339,-0.311425648,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,-0.31345868,3,"16.05467,108.21737"
 Đinh Tiên Hoàng,Thanh Bình,hải châu,-0.618540301,-0.740293746,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,-0.877428569,3,"16.07507,108.20968"
 Hà Huy Tập,Hòa Khê,thanh khê,-1.191288789,-0.633076722,Tây Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,-0.31345868,3,"16.0704,108.19171"
 Tô Hiến Thành,Phước Mỹ,sơn trà,0.912406463,0.932291836,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.309042763,1.181061525,1,"16.06028,108.24304"
 Hóa Mỹ,Khuê Trung,cẩm lệ,-0.26451249,-0.096991599,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.031473736,2,"16.03008,108.21299"
 Võ Duy Ninh,Thọ Quang,sơn trà,-0.062431679,-0.418642673,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.454451152,3,"16.09291,108.24852"
 Lê Cơ,Hòa Cường Bắc,hải châu,-0.419592645,-0.461529483,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.454451152,1,"16.04241,108.21996"
 2/9,Hòa Cường Nam,hải châu,-1.963400424,-0.826067366,Không,Nhà trong hẻm,Giấy tờ hợp lệ,0.221491926,-1.300405985,2,"16.08311,108.22194"
 2/9,Hòa Cường Nam,hải châu,-0.647348158,0.11744245,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,0.250511209,1,"16.08311,108.22194"
 Nguyễn Văn Thoại,An Hải Đông,sơn trà,-0.001883917,0.331876499,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,0.532496153,2,"16.05747,108.24433"
 Trưng Nữ Vương,Hòa Thuận Tây,hải châu,-2.073166399,-0.675963532,Không,Nhà trong hẻm,Giấy tờ hợp lệ,0.373073266,-1.229909749,2,"16.05375,108.21903"
 Hồ Xuân Hương,Mỹ An,ngũ hành sơn,1.318376653,0.11744245,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.250511209,5,"16.04025,108.24712"
 Điện Biên Phủ,Chính Gián,thanh khê,-0.906740864,-0.418642673,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.574310107,-0.31345868,2,"16.06715,108.196"
 Thái Thị Bôi,Chính Gián,thanh khê,0.123877652,0.11744245,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,0.109518737,2,"16.06831,108.1972"
 Trần Xuân Lê,Hòa Khê,thanh khê,-2.189384043,-1.083388225,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,-1.32860448,2,"16.059,108.18735"
 Hà Huy Tập,Thanh Khê Đông,thanh khê,-0.339758339,-0.461529483,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,-0.510848141,3,"16.0704,108.19171"
 Hà Huy Tập,Xuân Hà,thanh khê,-0.74258305,1.189612695,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,1.660435931,2,"16.0704,108.19171"
 Nguyễn Lương Bằng,Hòa Khánh Bắc,liên chiểu,0.645995403,0.825074811,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,1.181061525,3,"16.08075,108.14674"
 Tôn Đản,Hòa An,cẩm lệ,0.412882108,1.318273124,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.005880084,1.143463533,2,"16.04509,108.18114"
 Trần Phú,Phước Ninh,hải châu,0.631867873,-0.525859697,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-0.953263456,0.129660518,3,"16.07078,108.22397"
 Nguyễn Chánh,Hòa Khánh Bắc,liên chiểu,-1.544206772,0.224659474,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.195356758,0.147971229,2,"16.0861,108.15222"
 Lý Triện,Thanh Khê Đông,thanh khê,0.188171989,0.439093523,Không,Nhà mặt tiền,Không có,-0.384833433,0.673488625,3,"16.05945,108.18524"
 Tôn Đản,Hòa An,cẩm lệ,-1.226260888,-0.525859697,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.005880084,-0.877428569,3,"16.04509,108.18114"
 Nguyễn Lương Bằng,Hòa Khánh Bắc,liên chiểu,-1.667535063,0.11744245,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,0.250511209,1,"16.08075,108.14674"
 Trần Phú,Phước Ninh,hải châu,0.631867873,-0.611633317,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-0.953263456,-0.031473736,3,"16.07078,108.22397"
 Ngô Quyền,An Hải Bắc,sơn trà,0.806104292,0.782188001,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,1.124664536,2,"16.09631,108.24529"
 Nguyễn Đức Cảnh,Thuận Phước,hải châu,-0.193443816,-0.525859697,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,-0.407453662,4,"16.08926,108.21863"
 Nguyễn Công Hoan,Hòa An,cẩm lệ,-0.54899273,1.768584627,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.005880084,1.636937185,1,"16.05217,108.17555"
 Dũng Sĩ Thanh Khê,Thanh Khê Tây,thanh khê,-1.452973948,-0.740293746,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,-0.524947388,2,"16.07597,108.17332"
 Đa Phước 1,Khuê Mỹ,ngũ hành sơn,0.027266136,0.331876499,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,3,"16.02715,108.24152"
 Ngô Tất Tố,Hòa Cường Nam,hải châu,0.707560573,0.331876499,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,4,"16.03835,108.21583"
 Nguyễn Phan Vinh,Thọ Quang,sơn trà,0.110565341,0.07455564,Không,Nhà mặt tiền,Giấy tờ hợp lệ,0.221491926,-0.454451152,3,"16.10053,108.25114"
 Cao Bá Quát,An Hải Tây,sơn trà,1.02723191,0.760744597,Không,Nhà mặt tiền,Giấy tờ hợp lệ,0.373073266,0.109518737,4,"16.06433,108.23061"
 Trần Cao Vân,Xuân Hà,thanh khê,-0.48275943,-1.662360157,Tây Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,-0.574310107,-0.031473736,3,"16.0738,108.20758"
  Lê Văn Sĩ,Hòa Minh,liên chiểu,-0.642506179,-0.311425648,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.31345868,2,"16.07942,108.15814"
 Vũ Lăng,Hòa Phát,cẩm lệ,0.027266136,-0.204208624,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,1.509933313,-1.229909749,4,"15.97871,108.21611"
 Phạm Ngọc Thạch,Thuận Phước,hải châu,-0.159361059,-0.440086078,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,-0.031473736,1,"16.08842,108.21714"
 Hà Huy Giáp,Khuê Trung,cẩm lệ,-0.093892632,0.11744245,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.532496153,2,"16.03518,108.21249"
 Đinh Công Tráng,Thuận Phước,hải châu,0.272317687,-0.525859697,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,-0.172466208,3,"16.08876,108.21712"
 Mân Quang 7,Thọ Quang,sơn trà,-0.504484782,-0.204208624,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.172466208,2,"16.09356,108.24299"
 Nguyễn Công Hoan,Hòa An,cẩm lệ,-0.379074077,1.747141222,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.005880084,1.519443459,1,"16.05217,108.17555"
 Nguyễn Văn Linh,Bình Hiên,hải châu,1.804787755,0.460536928,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,1.025969806,5,"16.06072,108.21685"
 Kỳ Đồng,Xuân Hà,thanh khê,0.490697097,0.331876499,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,1,"16.0714016,108.19120789"
 Trần Quý Khoách,Hòa Minh,liên chiểu,-0.159361059,0.11744245,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.250511209,3,"16.07809,108.15858"
 Nguyễn Đức Trung,Hòa Khê,thanh khê,0.751140341,0.331876499,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,5,"16.06834,108.18779"
 Phú Lộc 18,Hòa Minh,liên chiểu,-0.320533693,-0.096991599,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.031473736,3,"16.07147,108.17238"
